minor_nt,major_nt,severe_nt,storm_status,quiet_status,storm_detection_rate,missed_global_event_rate,under_reacting_rate,mean_abs_level_error,storm_validation_yield,quiet_false_alarm_rate,quiet_validation_yield,composite_score
40,180,350,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5441279272981475,0.9782986111111112,0.0,1.0,0.8959313023916542
40,180,400,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5441279272981475,0.9782986111111112,0.0,1.0,0.8959313023916542
40,180,500,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5441279272981475,0.9782986111111112,0.0,1.0,0.8959313023916542
40,200,250,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5470989164627753,0.9782986111111112,0.0,1.0,0.8959313023916542
40,200,300,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5470989164627753,0.9782986111111112,0.0,1.0,0.8959313023916542
40,200,350,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5470989164627753,0.9782986111111112,0.0,1.0,0.8959313023916542
40,200,400,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5470989164627753,0.9782986111111112,0.0,1.0,0.8959313023916542
40,200,500,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5470989164627753,0.9782986111111112,0.0,1.0,0.8959313023916542
40,250,300,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5570604683677036,0.9782986111111112,0.0,1.0,0.8959313023916542
40,250,350,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5570604683677036,0.9782986111111112,0.0,1.0,0.8959313023916542
40,250,400,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5570604683677036,0.9782986111111112,0.0,1.0,0.8959313023916542
40,250,500,ok,ok,0.8114814814814815,0.14,0.16013071895424835,0.5570604683677036,0.9782986111111112,0.0,1.0,0.8959313023916542
50,80,150,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,80,200,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,80,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,80,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,80,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,80,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,80,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5304963299545613,0.9678819444444444,0.0,1.0,0.8695834205563433
50,100,150,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,100,200,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,100,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,100,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,100,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,100,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,100,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5108353722474659,0.9769965277777778,0.0,1.0,0.8695834205563433
50,120,150,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,120,200,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,120,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,120,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,120,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,120,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,120,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5059419783292555,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,150,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,200,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,350,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,400,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,140,500,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5076022369800769,0.9782986111111112,0.0,1.0,0.8695834205563433
50,160,200,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5102236980076896,0.9782986111111112,0.0,1.0,0.8695834205563433
50,160,250,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5102236980076896,0.9782986111111112,0.0,1.0,0.8695834205563433
50,160,300,ok,ok,0.7692592592592593,0.14,0.16013071895424835,0.5102236980076896,0.9782986111111112,0.0,1.0,0.8695834205563433
